Nutrient Data,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Strikethrough indicates sample volume or mass was to low for analysis and d value may not be reliable.  ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CATION CONC. (mg L-1),,,,ANION CONC. (mg L-1),,,,,
Date,Station,Transect_Station,Station Depth,Latitude,Longitude,Sample Depth (m),Replicate,SRP (ug/L),TDP (ug/L),Chl-a (ug/L),PP (ug/L),Ca2+,Mg2+,Na+,K+,Cl- ,NO3 -,PO43- ,SO43-,,,
7/29/2016,,Longshore_1,10,46.81183333,-91.35527778,8,A,0.170491017,1.082212593,0.477774098,2.507352629,12.70,4.08,1.54,0.46,1.50,1.17,BDL,14.10,,,
7/29/2016,,Longshore_2,10,46.89397222,-91.1825,2,A,0.409178441,1.285127454,0.934855738,2.626750373,13.37,4.26,1.68,0.48,1.49,1.11,BDL,3.35,,,
7/29/2016,,Longshore_2,10,46.89397222,-91.1825,8,A,0.289834729,1.285127454,0.409520656,2.149159396,13.82,4.23,1.56,0.47,1.44,1.25,BDL,3.19,,,
7/29/2016,,Longshore_3,10,46.88491667,-91.09055556,2,A,1.244584425,1.488042315,0.975501639,2.424692652,9.10,4.70,1.90,0.56,1.71,1.05,BDL,9.47,,,
7/29/2016,,Longshore_3,10,46.88491667,-91.09055556,8,A,0.562620357,0.963845591,0.894209836,3.471719025,14.10,5.01,1.64,0.41,1.51,1.25,BDL,3.26,,,
7/29/2016,,Longshore_4,10,46.92152778,-91.02166667,2,A,0.409178441,1.454223172,0.625656557,2.323663792,14.51,5.13,1.75,0.42,1.54,1.06,BDL,3.49,,,
7/29/2016,,Longshore_4,10,46.92152778,-91.02166667,8,A,0.511473052,1.758595464,1.138085246,2.801254769,14.21,5.05,1.66,0.43,1.52,1.09,BDL,3.28,,,
8/16/2016,Brule River,,,46.736279,-91.60166667,,A,5.671789379,9.963851718,,13.75846842,17.09,7.70,3.54,0.53,3.87,BDL,BDL,2.81,,,
8/16/2016,Iron River,,,46.746848,-91.48583333,,A,5.275447471,9.671076158,,11.5169202,21.16,9.02,4.31,0.86,2.28,BDL,BDL,4.11,,,
8/16/2016,Flag River,,,46.781612,-91.3725,,A,9.03386212,9.789047302,,9.223842126,22.15,9.44,3.12,1.03,1.20,BDL,BDL,2.06,,,
8/16/2016,Siskiwit River,,,46.854369,-91.09166667,,A,9.744544162,12.54217689,,10.61514792,17.12,8.26,2.00,0.63,4.12,BDL,BDL,2.54,,,
