date,site,latitude,longitude,huc,source,discharge
2014-08-05T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,68.6
2014-08-05T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,133
2014-08-05T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,17.9
2014-08-05T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,52.8
2014-08-05T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.58
2014-08-05T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,189
2014-08-05T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,228
2014-08-05T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,19.68701955
2014-08-05T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.0108695105879961
2014-08-05T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.547482956
2014-08-05T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.092809241
2014-08-05T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,2.817909463
2014-08-05T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.45966989
2014-08-05T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-05T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.2114583333333333
2014-08-06T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,8.58
2014-08-06T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,627
2014-08-06T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,57.5
2014-08-06T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,131
2014-08-06T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18
2014-08-06T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,51.6
2014-08-06T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.56
2014-08-06T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,180
2014-08-06T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,208
2014-08-06T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,19.34965346
2014-08-06T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.02095967793621
2014-08-06T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.31975836
2014-08-06T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.156634547
2014-08-06T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,2.017246961
2014-08-06T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.64771884
2014-08-06T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-06T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.2864583333333335
2014-08-07T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,8.16
2014-08-07T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,567
2014-08-07T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,50.6
2014-08-07T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,130
2014-08-07T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18
2014-08-07T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,51.2
2014-08-07T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.53
2014-08-07T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,170
2014-08-07T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,214
2014-08-07T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,19.33908538
2014-08-07T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.01277967344513
2014-08-07T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.252196477
2014-08-07T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.116803294
2014-08-07T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.873270464
2014-08-07T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.67230729
2014-08-07T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-07T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.232291666666667
2014-08-08T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,8.24
2014-08-08T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,666
2014-08-08T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,45.3
2014-08-08T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,129
2014-08-08T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18
2014-08-08T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,50.7
2014-08-08T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.49
2014-08-08T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,158
2014-08-08T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,209
2014-08-08T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,19.52288421
2014-08-08T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00982238771237229
2014-08-08T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.261702988
2014-08-08T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.07570453
2014-08-08T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.734360303
2014-08-08T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.4686094
2014-08-08T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-08T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.111458333333333
2014-08-09T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,8.51
2014-08-09T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,563
2014-08-09T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,41.9
2014-08-09T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,128
2014-08-09T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18
2014-08-09T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,50.3
2014-08-09T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.45
2014-08-09T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,146
2014-08-09T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,204
2014-08-09T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,19.43944388
2014-08-09T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00892916666666664
2014-08-09T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.212063945
2014-08-09T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.069263083
2014-08-09T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.855291781
2014-08-09T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.46050208
2014-08-09T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-09T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.176041666666667
2014-08-10T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,8.26
2014-08-10T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,522
2014-08-10T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,40.1
2014-08-10T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,127
2014-08-10T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18
2014-08-10T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,49.7
2014-08-10T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.41
2014-08-10T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,135
2014-08-10T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,205
2014-08-10T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,19.44280297
2014-08-10T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00853333333333335
2014-08-10T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.180586472
2014-08-10T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.058946526
2014-08-10T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.676855413
2014-08-10T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.39511747
2014-08-10T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-10T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.1750000000000003
2014-08-11T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,13.5
2014-08-11T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,822
2014-08-11T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,44.6
2014-08-11T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,129
2014-08-11T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18.6
2014-08-11T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,52
2014-08-11T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.38
2014-08-11T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,136
2014-08-11T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,208
2014-08-11T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,18.86548146
2014-08-11T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.0923660099297596
2014-08-11T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.24493895
2014-08-11T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.142905527
2014-08-11T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.762171464
2014-08-11T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.6966936
2014-08-11T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-11T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.51875
2014-08-12T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,23.8
2014-08-12T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,696
2014-08-12T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,51.4
2014-08-12T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,129
2014-08-12T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18.3
2014-08-12T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,51.3
2014-08-12T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.38
2014-08-12T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,164
2014-08-12T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,207
2014-08-12T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,19.56675294
2014-08-12T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.0261430984871711
2014-08-12T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.370612416
2014-08-12T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.077215756
2014-08-12T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,2.070196512
2014-08-12T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.35596825
2014-08-12T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-12T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.4677083333333334
2014-08-13T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,16.7
2014-08-13T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,681
2014-08-13T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,51.3
2014-08-13T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,127
2014-08-13T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18
2014-08-13T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,51
2014-08-13T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.36
2014-08-13T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,165
2014-08-13T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,215
2014-08-13T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.26685933
2014-08-13T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.0111965455614826
2014-08-13T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.223135286
2014-08-13T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.096773209
2014-08-13T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.959340563
2014-08-13T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.68068042
2014-08-13T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-13T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.6416666666666666
2014-08-14T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,14.3
2014-08-14T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,664
2014-08-14T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,45.2
2014-08-14T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,124
2014-08-14T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,17.9
2014-08-14T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,52.3
2014-08-14T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.36
2014-08-14T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,148
2014-08-14T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,213
2014-08-14T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.28469823
2014-08-14T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00827916666666668
2014-08-14T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.162958129
2014-08-14T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.093517493
2014-08-14T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,2.169175879
2014-08-14T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.65172077
2014-08-14T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-14T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.6145833333333335
2014-08-15T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,12.2
2014-08-15T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,556
2014-08-15T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,39.3
2014-08-15T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,123
2014-08-15T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,17.8
2014-08-15T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,51.6
2014-08-15T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.36
2014-08-15T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,133
2014-08-15T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,206
2014-08-15T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.49131154
2014-08-15T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00736979166666671
2014-08-15T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.139198096
2014-08-15T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.09081631
2014-08-15T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,2.060153437
2014-08-15T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.54532425
2014-08-15T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-15T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.546875
2014-08-16T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,11.5
2014-08-16T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,560
2014-08-16T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,37
2014-08-16T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,125
2014-08-16T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18.1
2014-08-16T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,52.2
2014-08-16T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.35
2014-08-16T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,131
2014-08-16T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,203
2014-08-16T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.63426972
2014-08-16T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00729062500000005
2014-08-16T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.159849459
2014-08-16T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.128934982
2014-08-16T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.922601402
2014-08-16T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.75803828
2014-08-16T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-16T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.6593750000000003
2014-08-17T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,11.6
2014-08-17T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,607
2014-08-17T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,36.4
2014-08-17T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,127
2014-08-17T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18.2
2014-08-17T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,52.7
2014-08-17T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.33
2014-08-17T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,126
2014-08-17T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,200
2014-08-17T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.56531234
2014-08-17T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00755937499999997
2014-08-17T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.187462275
2014-08-17T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.13747281
2014-08-17T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.743720676
2014-08-17T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.82023107
2014-08-17T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-17T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.6614583333333335
2014-08-18T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,17
2014-08-18T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,828
2014-08-18T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,62.8
2014-08-18T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,132
2014-08-18T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,19.2
2014-08-18T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,54.3
2014-08-18T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.32
2014-08-18T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,124
2014-08-18T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,207
2014-08-18T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,21.37440674
2014-08-18T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.0337341373103569
2014-08-18T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.318534987
2014-08-18T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.27406063
2014-08-18T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,2.123198982
2014-08-18T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,12.45812674
2014-08-18T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-18T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,3.15
2014-08-19T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,25.2
2014-08-19T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,846
2014-08-19T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,111
2014-08-19T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,141
2014-08-19T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,20.7
2014-08-19T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,55.6
2014-08-19T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.34
2014-08-19T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,140
2014-08-19T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,215
2014-08-19T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,21.37523508
2014-08-19T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.0638211295904486
2014-08-19T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.35406668
2014-08-19T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.4389729
2014-08-19T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,2.216782393
2014-08-19T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,12.0274962
2014-08-19T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-19T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.8520833333333333
2014-08-20T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,23.1
2014-08-20T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,846
2014-08-20T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,124
2014-08-20T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,141
2014-08-20T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18.9
2014-08-20T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,54
2014-08-20T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.43
2014-08-20T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,183
2014-08-20T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,240
2014-08-20T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.57597971
2014-08-20T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.0157843763050305
2014-08-20T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.32329861
2014-08-20T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.192082215
2014-08-20T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.974889097
2014-08-20T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.81535518
2014-08-20T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-20T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.513541666666667
2014-08-21T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,19.5
2014-08-21T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,816
2014-08-21T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,95.4
2014-08-21T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,138
2014-08-21T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18.5
2014-08-21T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,54.1
2014-08-21T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.38
2014-08-21T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,174
2014-08-21T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,241
2014-08-21T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.38732857
2014-08-21T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.0097486923685827
2014-08-21T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.249602656
2014-08-21T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.199837877
2014-08-21T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,2.242495241
2014-08-21T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.88634348
2014-08-21T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-21T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.5364583333333335
2014-08-22T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,17.7
2014-08-22T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,866
2014-08-22T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,80.1
2014-08-22T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,136
2014-08-22T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18.5
2014-08-22T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,53.6
2014-08-22T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.35
2014-08-22T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,156
2014-08-22T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,220
2014-08-22T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.34835323
2014-08-22T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00884062499999998
2014-08-22T05:00:00Z,SFCR,46.540613,-91.011155,04010301,NCBC,0.241716361
2014-08-22T05:00:00Z,BCBR,46.633392,-90.94798,04010301,NCBC,0.168533233
2014-08-22T05:00:00Z,NF2I,46.530035,-91.147939,04010301,NCBC,1.853595022
2014-08-22T05:00:00Z,LTLS,46.727076,-90.909161,04010301,NCBC,11.85312861
2014-08-22T05:00:00Z,NFT2,46.529221,-91.122713,04010301,NCBC,0
2014-08-22T05:00:00Z,TCBS,46.666578,-90.915765,04010301,NCBC,2.484375
2014-08-23T05:00:00Z,04015330,46.94688005,-91.7924013,04010102,USGS,16.3
2014-08-23T05:00:00Z,04024000,46.7032765,-92.4188018,04010201,USGS,784
2014-08-23T05:00:00Z,04024430,46.6333333,-92.0938889,04010301,USGS,70.1
2014-08-23T05:00:00Z,04025500,46.53777778,-91.5952778,04010301,USGS,133
2014-08-23T05:00:00Z,040263205,46.59438708,-90.9632437,04010301,USGS,18.5
2014-08-23T05:00:00Z,040263491,46.54888889,-91.0619444,04010301,USGS,54.4
2014-08-23T05:00:00Z,04026390,46.60916667,-90.7602778,04010301,USGS,0.37
2014-08-23T05:00:00Z,04027000,46.4866144,-90.696297,04010302,USGS,145
2014-08-23T05:00:00Z,04027500,46.4972222,-90.9041667,04010302,USGS,211
2014-08-23T05:00:00Z,PCO2,46.549065,-91.06329,04010301,NCBC,20.44059974
2014-08-23T05:00:00Z,BCC,46.581597,-90.874785,04010301,NCBC,0.00867187500000004
