PUBLICATION_DATE,UNIQUE_ID,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,VALXSITE,LAT_DD,LON_DD,STATION_DEPTH,,YEAR,DSGN_CYCLE,IND_DOMAIN,COUNTRY,EPA_REG,EVAL_CAT,FEAT_NM,GREAT_LAKE,LAKE_REG,LAT_DD83,LON_DD83,NCCA_REG,NPS_PARK,PROVINCE,SITETYPE,STATE_NM,XCOORD,YCOORD
5/2/2024,NGL_MN-10026,2016459,NGL20_MN-10008,1,8/24/2021,MN,Great Lakes,47.06263652,-91.59260685,19.5,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.06263652,-91.59260685,Great Lakes,,Great Lakes Province,PROB,Minnesota,336315.739,1075635.204
5/2/2024,NGL_MN-10001,2016437,NGL20_MN-10001,1,8/25/2021,MN,Great Lakes,47.14114036,-91.45035655,23.5,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.14114036,-91.45035655,Great Lakes,,Great Lakes Province,PROB,Minnesota,346746.6983,1084821.087
5/2/2024,NGL_PA-10001,2016460,NGL20_PA-10001,1,8/26/2021,PA,Great Lakes,42.2160603,-79.90828532,2.2,,2021,2020,CORE,,Region_03,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.2160603,-79.90828532,Great Lakes,Not_NPS,Great Lakes Province,PROB,Pennsylvania,1313415.635,639757.0426
5/2/2024,NGL_PA-10016,2016461,NGL20_PA-10002,1,8/26/2021,PA,Great Lakes,42.24856336,-79.83322871,8.5,,2021,2020,CORE,,Region_03,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.24856336,-79.83322871,Great Lakes,Not_NPS,Great Lakes Province,PROB,Pennsylvania,1318867.359,644379.1426
5/2/2024,NGL_MN-10002,2016487,NGL20_MN-10002,1,8/30/2021,MN,Great Lakes,47.5562763,-90.86773508,2.9,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.5562763,-90.86773508,Great Lakes,,Great Lakes Province,PROB,Minnesota,388633.0789,1132901.312
5/2/2024,NGL_MN-10023,2016488,NGL20_MN-10005,1,8/30/2021,MN,Great Lakes,47.48089071,-90.98310457,26,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.48089071,-90.98310457,Great Lakes,,Great Lakes Province,PROB,Minnesota,380344.5247,1124118.837
5/2/2024,NGL_WI-10001,2016484,NGL20_WI-10022,2,8/30/2021,WI,Great Lakes,46.77050999,-91.62224256,25.3,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.77050999,-91.62224256,Great Lakes,,Great Lakes Province,PROB,Wisconsin,335544.9394,1043229.776
5/2/2024,NGL_MN-10025,2016496,NGL20_MN-10007,1,8/31/2021,MN,Great Lakes,46.79305021,-91.99574176,27.7,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.79305021,-91.99574176,Great Lakes,,Great Lakes Province,PROB,Minnesota,306829.688,1044461.048
5/2/2024,NGL_MN-10022,2016513,NGL20_MN-10004,1,9/1/2021,MN,Great Lakes,47.77164592,-90.18087395,19.7,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.77164592,-90.18087395,Great Lakes,,Great Lakes Province,PROB,Minnesota,439128.2992,1159632.277
5/2/2024,NGL_MN-10027,2016512,NGL20_MN-10009,1,9/1/2021,MN,Great Lakes,47.72784807,-90.42676365,24.2,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.72784807,-90.42676365,Great Lakes,,Great Lakes Province,PROB,Minnesota,420877.8311,1153694.135
5/2/2024,NGL_MN-10001,2016591,NGL20_MN-10001,2,9/14/2021,MN,Great Lakes,47.14114036,-91.45035655,22.7,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.14114036,-91.45035655,Great Lakes,,Great Lakes Province,PROB,Minnesota,346746.6983,1084821.087
5/2/2024,NGL_MN-10002,2016601,NGL20_MN-10002,2,9/15/2021,MN,Great Lakes,47.5562763,-90.86773508,2.7,,2021,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.5562763,-90.86773508,Great Lakes,,Great Lakes Province,PROB,Minnesota,388633.0789,1132901.312
5/2/2024,NGL_WI-10114,2016712,CBS20_WI-10002,1,10/6/2021,WI,Great Lakes,46.67091971,-90.7885946,4,,2021,2020,CORE,USA,Region_05,Target_Sampled,Chequamegon Bay,Lake Superior,None,46.67091971,-90.7885946,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,399987.7646,1035439.449
5/2/2024,NGL_WI-10124,2016714,CBS20_WI-10010,1,10/6/2021,WI,Great Lakes,46.72743691,-90.79567282,1,,2021,2020,CORE,USA,Region_05,Target_Sampled,Chequamegon Bay,Lake Superior,None,46.72743691,-90.79567282,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,399102.3839,1041660.426
5/2/2024,NGL_WI-10136,2016715,CBS20_WI-10012,1,10/6/2021,WI,Great Lakes,46.66320665,-90.90496906,2.1,,2021,2020,CORE,USA,Region_05,Target_Sampled,Chequamegon Bay,Lake Superior,None,46.66320665,-90.90496906,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,391110.1919,1034101.906
5/2/2024,NGL_WI-10125,2016717,CBS20_WI-10025,1,10/6/2021,WI,Great Lakes,46.68924168,-90.73686717,0.7,,2021,2020,CORE,USA,Region_05,Target_Sampled,Chequamegon Bay,Lake Superior,None,46.68924168,-90.73686717,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,403841.5843,1037684.689
5/2/2024,NGL_WI-10112,2016711,CBS20_WI-10001,1,10/7/2021,WI,Great Lakes,46.58686254,-90.93189716,2.5,,2021,2020,CORE,USA,Region_05,Target_Sampled,Chequamegon Bay,Lake Superior,None,46.58686254,-90.93189716,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,389495.9335,1025545.204
5/2/2024,NGL_WI-10113,2016713,CBS20_WI-10008,1,10/7/2021,WI,Great Lakes,46.59605848,-90.8887903,3.3,,2021,2020,CORE,USA,Region_05,Target_Sampled,Chequamegon Bay,Lake Superior,None,46.59605848,-90.8887903,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,392750.8437,1026740.083
5/2/2024,NGL_WI-10139,2016716,CBS20_WI-10020,1,10/7/2021,WI,Great Lakes,46.61270277,-90.92753305,3.8,,2021,2020,CORE,USA,Region_05,Target_Sampled,Chequamegon Bay,Lake Superior,None,46.61270277,-90.92753305,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,389678.2619,1028422.093
5/2/2024,NGL_MI-10619,2020870,ISA20-01,1,7/16/2022,MI,Great Lakes,45.02257588,-85.9553606,10,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.02257588,-85.9553606,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,789209.9345,883193.655
5/2/2024,NGL_MI-10620,2020871,ISA20-02,1,7/17/2022,MI,Great Lakes,44.9929438,-86.14360209,7.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,44.9929438,-86.14360209,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,774814.7029,878365.363
5/2/2024,NGL_MI-10621,2020872,ISA20-03,1,7/14/2022,MI,Great Lakes,45.81041072,-85.53697255,16.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.81041072,-85.53697255,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,812329.6896,973788.8303
5/2/2024,NGL_MI-10622,2020823,ISA20-04,1,7/12/2022,MI,Great Lakes,45.73211379,-85.58670992,7.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.73211379,-85.58670992,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,809434.6234,964720.9876
5/2/2024,NGL_MI-10623,2020873,ISA20-05,1,7/16/2022,MI,Great Lakes,45.10050952,-86.07570108,12.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.10050952,-86.07570108,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,778885.4872,890824.0488
5/2/2024,NGL_MI-10624,2020824,ISA20-06,1,7/11/2022,MI,Great Lakes,45.75404658,-85.39630694,4.8,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.75404658,-85.39630694,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,823902.6534,968778.4355
5/2/2024,NGL_MI-10625,2020825,ISA20-07,1,7/11/2022,MI,Great Lakes,45.74441117,-85.5184141,9,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.74441117,-85.5184141,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,814571.5021,966662.1886
5/2/2024,NGL_MI-10626,2020874,ISA20-08,1,7/13/2022,MI,Great Lakes,45.40603561,-85.86560901,9,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.40603561,-85.86560901,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,791695.647,926348.7078
5/2/2024,NGL_MI-10628,2020875,ISA20-11,1,7/11/2022,MI,Great Lakes,45.69068954,-85.46096524,29.4,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.69068954,-85.46096524,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,819678.2561,961225.2937
5/2/2024,NGL_MI-10629,2020876,ISA20-12,1,7/13/2022,MI,Great Lakes,45.45784274,-85.91275341,22,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.45784274,-85.91275341,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,787416.484,931683.3824
5/2/2024,NGL_MI-10631,2020821,ISA20-14,1,7/14/2022,MI,Great Lakes,45.82197188,-85.33485218,14,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.82197188,-85.33485218,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,827812.8482,976808.9239
5/2/2024,NGL_MI-10586,2020879,ISA20-15,1,7/12/2022,MI,Great Lakes,45.62718427,-85.63354051,,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.62718427,-85.63354051,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,807077.9295,952735.7118
5/2/2024,NGL_MI-10588,2020880,ISA20-17,1,7/17/2022,MI,Great Lakes,44.99462905,-86.16315939,9,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,44.99462905,-86.16315939,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,773263.4203,878392.5985
5/2/2024,NGL_MI-10589,2020881,ISA20-18,1,7/12/2022,MI,Great Lakes,45.74062588,-85.58303011,17,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.74062588,-85.58303011,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,809616.0836,965692.1236
5/2/2024,NGL_MI-10591,2020882,ISA20-20,1,7/11/2022,MI,Great Lakes,45.73336817,-85.43862192,15.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.73336817,-85.43862192,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,820883.0935,966129.7122
5/2/2024,NGL_MI-10592,2020883,ISA20-21,1,7/15/2022,MI,Great Lakes,45.78000194,-85.54984795,21.7,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.78000194,-85.54984795,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,811704.7068,970322.1792
5/2/2024,NGL_MI-10593,2020884,ISA20-22,1,7/13/2022,MI,Great Lakes,45.36783313,-85.83591034,9.2,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.36783313,-85.83591034,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,794460.2332,922373.6471
5/2/2024,NGL_MI-10596,2020822,ISA20-25,1,7/14/2022,MI,Great Lakes,45.60070681,-85.47846066,23,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.60070681,-85.47846066,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,819427.6666,951138.6863
5/2/2024,NGL_MI-10599,2020885,ISA20-28,1,7/14/2022,MI,Great Lakes,45.79840333,-85.57758933,15.9,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.79840333,-85.57758933,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,809334.9057,972116.8743
5/2/2024,NGL_MI-10602,2020886,ISA20-31,1,7/16/2022,MI,Great Lakes,45.03257532,-86.00571857,16.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.03257532,-86.00571857,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,785151.1329,883882.997
5/2/2024,NGL_MI-10603,2020887,ISA20-32,1,7/11/2022,MI,Great Lakes,45.75862623,-85.3132985,10.8,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.75862623,-85.3132985,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,830268.1941,970006.3281
5/2/2024,NGL_MI-10604,2020888,ISA20-33,1,7/15/2022,MI,Great Lakes,45.79158264,-85.52748124,8.3,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.79158264,-85.52748124,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,813293.5441,971791.7533
5/2/2024,NGL_MI-10605,2020954,ISA20-34,1,7/12/2022,MI,Great Lakes,45.57766743,-85.64126654,25.4,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.57766743,-85.64126654,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,807077.3356,947200.8537
5/2/2024,NGL_MI-10606,2020890,ISA20-35,1,7/16/2022,MI,Great Lakes,45.03742506,-85.99792394,8,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.03742506,-85.99792394,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,785704.5277,884484.0594
5/2/2024,NGL_MI-10607,2020889,ISA20-36,1,7/11/2022,MI,Great Lakes,45.74262112,-85.45992889,15,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.74262112,-85.45992889,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,819120.0589,966967.2834
5/2/2024,NGL_MI-10609,2020891,ISA20-38,1,7/14/2022,MI,Great Lakes,45.82934617,-85.39301698,11.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.82934617,-85.39301698,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,823225.7887,977117.4311
5/2/2024,NGL_MI-10635,2020892,ISA20-42,1,7/14/2022,MI,Great Lakes,45.82730789,-85.4468549,21.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.82730789,-85.4468549,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,819089.6538,976427.2909
5/2/2024,NGL_MI-10636,2020893,ISA20-43,1,7/15/2022,MI,Great Lakes,45.76404832,-85.69480424,10,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.76404832,-85.69480424,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,800681.6153,967331.182
5/2/2024,NGL_MI-10639,2020894,ISA20-46,1,7/11/2022,MI,Great Lakes,45.70623498,-85.43881237,11.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.70623498,-85.43881237,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,821202.6015,963132.7645
5/2/2024,NGL_MI-10640,2020895,ISA20-55,1,7/16/2022,MI,Great Lakes,#N/A,-86.17475947,11.5,,2022,2020,HAND,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.00931488,-86.17475947,Great Lakes,Not_NPS,Great Lakes Province,HAND,Michigan,772186.1485,879923.7438
5/2/2024,NGL_MI-10641,2020896,ISA20-57,1,7/12/2022,MI,Great Lakes,#N/A,-85.6170888,11.4,,2022,2020,HAND,USA,Region_05,Target_Sampled,None,Lake Michigan,Island,45.70007834,-85.6170888,Great Lakes,Not_NPS,Great Lakes Province,HAND,Michigan,807470.6711,960925.3701
5/2/2024,NGL_MI-10613,2020897,NPA20-01,1,7/17/2022,MI,Great Lakes,44.914807,-86.09965875,12.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,44.914807,-86.09965875,Great Lakes,Sleeping_Bear,Great Lakes Province,PROB,Michigan,779160.9015,870075.7291
5/2/2024,NGL_MI-10614,2020898,NPA20-02,1,7/17/2022,MI,Great Lakes,44.79936809,-86.09059098,10.5,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,44.79936809,-86.09059098,Great Lakes,Sleeping_Bear,Great Lakes Province,PROB,Michigan,781209.4417,857369.8304
5/2/2024,NGL_MI-10615,2020900,NPA20-05,1,7/17/2022,MI,Great Lakes,44.8590894,-86.08879628,16,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,44.8590894,-86.08879628,Great Lakes,Sleeping_Bear,Great Lakes Province,PROB,Michigan,780658.306,863996.7583
5/2/2024,NGL_MI-10616,2020901,NPA20-09,1,7/18/2022,MI,Great Lakes,44.77234869,-86.17193312,22,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,44.77234869,-86.17193312,Great Lakes,Sleeping_Bear,Great Lakes Province,PROB,Michigan,775130.3378,853711.8237
5/2/2024,NGL_MI-10617,2020902,NPA20-10,1,7/16/2022,MI,Great Lakes,44.97131773,-85.8960021,9,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,44.97131773,-85.8960021,Great Lakes,Sleeping_Bear,Great Lakes Province,PROB,Michigan,794461.5188,878016.3127
5/2/2024,NGL_MI-10618,2020869,NPA20-13,1,7/17/2022,MI,Great Lakes,44.80596945,-86.09203889,11,,2022,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,44.80596945,-86.09203889,Great Lakes,Sleeping_Bear,Great Lakes Province,PROB,Michigan,781019.2272,858088.8595
